seconds_elapsed,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0.050818115234375,-0.0828161755756475,-0.265882641005516,-0.1787012011587619,-0.0033755996264517,0.0174674410372972,-0.0927399918437004
0.070818115234375,0.002862739131338029,0.13279037149258066,0.09667224066464461,-0.01716698413452567,-0.0066681465934982035,8.321495484898676e-05
0.09081811523437501,-0.03816008343732821,0.27214854817874723,-0.13462263829328833,0.03599101787491658,0.0029339919609894702,0.07715192912150544
0.11081811523437501,0.028190306585180288,-0.22502354451265938,0.011534677087604056,-0.020786638379050665,0.003610511392449452,-0.029876049287990338
0.13081811523437503,-0.018966268260967124,-0.0821093990168206,-0.08265192718480913,-0.005123199127739121,0.007604291588005053,-0.058632264518108664
0.15081811523437502,-0.004827640558986135,0.24486657142404525,0.060764022406713636,0.007439508345085571,-0.006672056733329164,0.05418370331670504
0.170818115234375,-0.07434201695400007,0.033965804992073245,-0.06342100291185558,0.01211331389372169,0.002248884837573957,0.030528882435161567
0.19081811523437503,-0.03792714077633032,-0.19779346201926404,0.011171895655104925,-0.018925988141649728,0.004447889760249194,-0.055315861995380994
0.21081811523437505,-0.049795195067524334,0.13914414076117143,-0.03965013343047234,0.003503756428502366,-0.0002156504516241578,-0.0030676397334774242
0.23081811523437504,-0.015117091291093131,0.18443585258819853,-0.008816557699422332,0.011765087622114024,-0.0022735591700268703,0.05370065264084485
0.250818115234375,-0.019609554466038657,-0.10860292155937386,-0.078256363816777,-0.005030196007705506,0.005504930153317193,-0.01991687366164152
0.27081811523437505,0.006073744999565382,-0.05569452794262416,-0.039009634475996716,-0.010139903260601803,0.002894698029480213,-0.04019180796837449
0.29081811523437506,-0.0003613709913958725,0.19206514369684685,-0.03875754992480458,0.008054218841220658,-0.0034423011238501064,0.030968928997550497
0.3108181152343751,-0.016279709070662802,0.02020776781196279,-0.04301121912848101,0.004787830256879089,0.0015591973327961728,0.02185162744376781
0.33081811523437504,-0.033565358516867955,-0.08691024566907803,-0.055613486753464676,-0.008877415979006422,0.0024335551601233226,-0.03528137875564974
0.35081811523437506,-0.04784803930104577,0.08548947113361045,-0.03462342148128849,0.0011736414017908937,0.0005977918783519109,0.0001291873492479945
0.3708181152343751,-0.05268086100589924,0.13794329206072184,-0.03763196617532555,0.008495393116990683,-0.0032739633740067036,0.03370036903845855
0.39081811523437504,-0.059587381322389776,-0.05283755106687837,-0.028858219265070886,-0.002255226719019341,0.0014511965420680368,-0.009155394572906508
0.41081811523437506,-0.0576503656263985,-0.026841066566524876,-0.03149095320092915,-0.007430853496819573,0.00039417309523411275,-0.022152758883286806
0.4308181152343751,-0.04619867906793162,0.11137754964949537,-0.034367723383066685,0.0069085863238481345,-0.002810815147936668,0.019186438873692434
0.4508181152343751,-0.039168564604039724,0.006689892863029591,-0.058884080982938625,0.0009468508662642324,0.002114208262873716,0.011638177854442485
0.4708181152343751,-0.05006581789608597,-0.0791884198179267,-0.024064222100289478,-0.004735714765919849,0.004640258739676179,-0.02392732696861497
0.4908181152343751,-0.025456960853457933,0.0402857982725035,-0.023907348428418896,-0.0011685033347328718,-0.0017466255495170654,0.00014760213524510566
0.5108181152343751,-0.04343665637012224,0.062372346513961036,-0.032681018429619325,0.0057982780463883155,0.0004924133123061258,0.022145963584694433
0.530818115234375,-0.04415413951999804,-0.038907683448082896,-0.01745936535171269,-0.0030253912331974554,0.0004382912495504543,-0.0068767178796346525
0.5508181152343751,-0.05422137196872817,0.004846143913685467,-0.03264764239451186,-0.0027926662746823325,0.0007194674149156969,-0.01435630322922472
0.5708181152343751,-0.04270585644715411,0.10763912232184539,-0.018865234849824258,0.0021811206400516184,-0.001960799813992628,0.0165818011841746
0.5908181152343751,-0.02829326930256971,0.030562147655546608,-0.038498833432784825,0.002196542208468215,0.0018142344133123727,0.00811024403251567
