seconds_elapsed,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0.060795654296875,0.010207578824833,0.2153057154566049,0.0629098990298807,-0.031244408339262,0.0273417942225933,-0.1529024392366409
0.080795654296875,0.07293949810676821,0.7675085351718167,0.10029949704226282,0.04943971958045469,-0.02686004458928755,0.2009885964411288
0.10079565429687501,-0.025285121111548493,-0.4672558112799577,0.03068102827889263,0.010615437266908912,-0.007460506260317519,0.0560421767505729
0.12079565429687501,-0.03770962193784139,-0.39379216877868367,-0.0664490154987552,-0.041279004392182676,0.04108383659813378,-0.19317078624187248
0.14079565429687502,0.12613968600807643,0.5956327870899518,0.18404984046023506,0.008282280498483296,-0.012826172080130132,0.04001044976055099
0.16079565429687503,-0.002923354305193289,0.17032620357171405,-0.03954983401195358,0.04391856126177723,-0.015296380187104497,0.15750195068621334
0.18079565429687502,-0.01709457836465297,-0.5763159278844381,0.021780990566531877,-0.029109617890759776,0.017990864299053045,-0.09315003453737342
0.20079565429687501,0.015366842276428774,0.19286835465886526,0.04571762548879931,-0.015563183861561919,0.004960591549816755,-0.0909577227848734
0.22079565429687503,0.04532453377670497,0.49074366011294,0.06627046151846068,0.031238256604590023,-0.012489152821915202,0.13312549474390872
0.24079565429687505,-0.03059812597281971,-0.30494179224807144,-0.026874306463552197,0.004493556772434089,0.0012196989463344966,0.02636273108814435
0.260795654296875,-0.008523567377943428,-0.2233556211118308,0.021915518605504634,-0.028065906656071088,0.016437624152443896,-0.12078122271084163
0.28079565429687503,0.04098090543047149,0.4386960504896855,0.059789909352795934,0.009333982200564734,-0.0031013094147789924,0.03732471889696634
0.30079565429687505,-0.003417766111980137,0.058999157282487204,0.022007434459801665,0.02384447673610208,-0.006703407671940428,0.09395275929943817
0.32079565429687507,-0.012539821432811698,-0.32821491351985044,-0.012959444629773841,-0.018850936077603485,0.013222789249698996,-0.07199396730562976
0.3407956542968751,0.03843807256464789,0.16713183769659237,0.07672083909380376,-0.011574945886974424,0.0039697226169546004,-0.04453044574632134
0.36079565429687505,0.04529773637842587,0.3096776460740029,0.017860965305439368,0.025243842782230467,-0.0078002046565852,0.08712179225883711
0.38079565429687506,0.019521026589768873,-0.22619320567648743,0.006934889508598344,-0.003333419224515097,0.000278438233535521,0.003942514477861255
0.4007956542968751,0.021265824547208087,-0.0937336181934282,-0.009413453727905948,-0.016228846808394804,0.013495846134366364,-0.07500058073978576
0.42079565429687504,0.0643231974216334,0.2895001744372239,0.0512313733383492,0.007674845329866773,-0.007364636525648696,0.03411420037083542
0.44079565429687506,0.007910412801902371,0.0038873938103232662,-0.022073885678941346,0.016134964129454612,-7.090263236126096e-05,0.05384189817024024
0.4607956542968751,-0.004210578479677179,-0.20340635776812438,0.018357633212261717,-0.01544638669857974,0.009896355907749111,-0.052250848599098156
0.4807956542968751,0.02774726931067292,0.1346880548752339,0.030647215938549428,-0.0032533692584781164,0.0009308453868184055,-0.01715413116839496
0.5007956542968751,0.008941441011939777,0.15684570482884538,0.02955808550671525,0.014744894409644818,-0.005072491209981549,0.05771524166014671
0.5207956542968751,-0.007487023168781188,-0.16076347843098573,0.02568812918755334,-0.0046145696454483855,0.004198428195793631,-0.008500860589459215
0.540795654296875,0.03170221115650795,-0.02727699049146619,0.04778511926850889,-0.009631183100995224,0.0076127966995313805,-0.043295620458023945
0.5607956542968751,0.025994720528416778,0.1694356171814789,0.052891853209944655,0.008339615864035484,-0.006918391485359572,0.03179135928633375
0.5807956542968751,0.00988554442000487,-0.05844671473814151,0.039531515731940914,0.006878766103272996,0.0028337729787747627,0.025769873610023086
0.6007956542968751,0.01026250592093564,-0.09610947851460601,0.03640023324282637,-0.009522406303472734,0.0050026656029418205,-0.04050684337158179
0.6207956542968751,0.019058326790706202,0.14448201293522647,0.044420036979125575,0.0009656406304127594,-0.008416539776467395,-0.004336887078594783
0.6407956542968751,0.005796564492757207,0.07884917021921367,0.017599191508549807,0.008220336159104015,0.010530187019603898,0.040513636553096255
0.6607956542968751,0.0013929080014001157,-0.11142575683155055,0.03483302282843618,-0.006475083426934741,-0.003678432059914356,-0.017984803548453877
0.6807956542968752,0.022070304282876874,0.05102959996226833,0.0021864293051598012,-0.00566907096312831,0.005868168140146162,-0.02601617068828359
0.7007956542968752,0.035092446060879606,0.1326079476797184,0.02800689666324695,0.005127840983275925,-0.002488791835178369,0.02768479893350877
0.7207956542968751,0.030495193654802594,-0.03958268880640254,0.002739176853493615,0.003135365921685961,0.002071121600043973,0.011543702975447897
0.7407956542968751,0.007846545498547935,-0.048127547833517026,0.00899597562224723,-0.007432444397471254,0.0027181075877928946,-0.02750604812561305
